Date,Price,Open,High,Low,Vol.,Vol.,Change %
2021-06-25,2645,2651.5,2659,2612.5,,,-0.0025
2021-06-24,2651.5,2609.5,2653.5,2604,,,0.0145
2021-06-23,2613.5,2555.5,2634.5,2545,,,0.0227
2021-06-22,2555.5,2586,2606.5,2538.5,,,-0.0127
2021-06-21,2588.5,2489,2588.5,2472.5,,,0.0375
2021-06-20,2495,2478,2496,2465.5,,,0.0093
2021-06-18,2472,2514,2595,2452,,,-0.0167
2021-06-17,2514,2805,2808.5,2484.5,,,-0.1046
2021-06-16,2807.75,2772.5,2843.25,2753.5,,,0.0146
2021-06-15,2767.25,2754,2768.25,2740,,,0.0046
2021-06-14,2754.5,2779,2780,2746,,,-0.0088
2021-06-13,2779,2780.25,2784.5,2777.75,,,0.0005
2021-06-11,2777.5,2773.25,2812.75,2767.75,,,0.0014
2021-06-10,2773.5,2781.75,2786.75,2738.25,,,-0.0036
2021-06-09,2783.5,2810,2823,2768,,,-0.0094
2021-06-08,2810,2834.5,2847.25,2751.5,,,-0.0086
2021-06-07,2834.5,2844.5,2846.75,2822,,,-0.0033
2021-06-06,2844,2845,2845,2835.5,,,-0.0004
2021-06-04,2845,2842,2847.5,2813,,,0.0011
2021-06-03,2842,2864.5,2875,2798,,,-0.0065
2021-06-02,2860.5,2864.75,2874,2836,,,-0.0017
2021-06-01,2865.5,2848.75,2874.5,2813.25,,,0.0061
2021-05-31,2848.25,2832.75,2854.25,2820.5,,,0.0054
2021-05-30,2833,2824.5,2834,2821.75,,,0.0004
2021-05-28,2832,2807,2843,2781,,,0.0089
2021-05-27,2807,2745.5,2845,2733,,,0.0224
2021-05-26,2745.5,2772.5,2814,2735,,,-0.0096
2021-05-25,2772,2741,2795,2736.5,,,0.0113
2021-05-24,2741,2790.5,2825.75,2734,,,-0.0177
2021-05-23,2790.5,2790,2791.5,2769,,,0.0056
2021-05-21,2775,2852,2877.5,2767.5,,,-0.0268
2021-05-20,2851.5,2867,2898.25,2848.5,,,-0.0053
2021-05-19,2866.75,2909.25,2916,2848,,,-0.0155
2021-05-18,2912,2902.25,2942.5,2892.25,,,0.0034
2021-05-17,2902,2900.5,2910.75,2877,,,0.0015
2021-05-16,2897.75,2891.25,2902.5,2887.5,,,0.0029
2021-05-14,2889.5,2867.5,2926.5,2852.75,,,0.0077
2021-05-13,2867.5,2865.5,2901,2798.5,,,-0.0001
2021-05-12,2867.75,2943,2960,2846,,,-0.0256
2021-05-11,2943,2957.5,2986.5,2910.5,,,-0.0049
2021-05-10,2957.5,2932,2999.25,2928.5,,,0.0087
2021-05-09,2932,2925,2932.5,2915.5,,,0.0034
2021-05-07,2922,2938.5,2964.25,2824.5,,,-0.0056
2021-05-06,2938.5,2966.5,2991.5,2900.25,,,-0.0096
2021-05-05,2967,2989,3009.5,2952.5,,,-0.0065
2021-05-04,2986.5,2973,3019,2963,,,0.0045
2021-05-03,2973,2943.5,2996.5,2939.25,,,0.0102
2021-05-02,2943,2940.75,2946.5,2934,,,0.0027
2021-04-30,2935,2962.5,3008.5,2931.75,,,-0.0092
2021-04-29,2962.25,2919.5,2982,2919.5,,,0.0146
2021-04-28,2919.5,2947.5,2947.5,2898,,,-0.0095
2021-04-27,2947.5,2921.5,2963.25,2890,,,0.0089
2021-04-26,2921.5,2848.5,2950,2848.5,,,0.0256
2021-04-25,2848.5,2857,2857.5,2843,,,-0.0029
2021-04-23,2856.75,2835.5,2929,2830,,,0.0059
2021-04-22,2840,2884,2894,2816.75,,,-0.0153
2021-04-21,2884,2771,2892,2764.5,,,0.0409
2021-04-20,2770.75,2806,2817,2724,,,-0.0129
2021-04-19,2807,2765,2851.5,2761.25,,,0.0146
2021-04-18,2766.5,2771.25,2783.25,2766.5,,,-0.0034
2021-04-16,2776,2742.5,2787.5,2731,,,0.0122
2021-04-15,2742.5,2691.5,2770,2685.25,,,0.0189
2021-04-14,2691.5,2700,2700,2668.5,,,-0.0031
2021-04-13,2700,2685.5,2708.5,2671,,,0.0052
2021-04-12,2686,2634.75,2690.5,2616.5,,,0.0193
2021-04-11,2635.25,2636.5,2641,2632,,,-0.0024
2021-04-09,2641.5,2623,2646,2616.5,,,0.0069
2021-04-08,2623.5,2615,2649.25,2606.5,,,0.0033
2021-04-07,2615,2675,2687.5,2586.5,,,-0.0224
2021-04-06,2675,2662.25,2698.25,2647.25,,,0.0047
2021-04-05,2662.5,2662,2672,2620.5,,,0.0002
2021-04-04,2662,2659.5,2664.25,2659,,,-0.0026
2021-04-01,2669,2621.5,2669,2607,,,0.0199
2021-03-31,2617,2585.5,2624.5,2579.5,,,0.0116
2021-03-30,2587,2530,2602.02,2520.77,,,0.0225
2021-03-29,2530,2681.75,2684,2513.5,,,-0.0577
2021-03-28,2685,2672.5,2687.5,2672.5,,,0.0019
2021-03-26,2680,2636.5,2685,2616.5,,,0.0165
2021-03-25,2636.5,2635.5,2649,2603,,,0.0004
2021-03-24,2635.5,2597,2644.25,2592.5,,,0.0148
2021-03-23,2597,2614.5,2644.25,2560.5,,,-0.0071
2021-03-22,2615.5,2611,2651,2548.5,,,0.0025
2021-03-21,2609,2614.75,2616.5,2606,,,-0.0053
2021-03-19,2623,2668,2684.25,2592.5,,,-0.0169
2021-03-18,2668,2579.5,2748,2578,,,0.0347
2021-03-17,2578.5,2482.5,2595,2446.75,,,0.0374
2021-03-16,2485.5,2378.75,2529,2373,,,0.0444
2021-03-15,2379.75,2359.5,2394.5,2334.75,,,0.0086
2021-03-14,2359.5,2354.75,2368.5,2354.75,,,-0.0006
2021-03-12,2361,2333.5,2367,2314.25,,,0.0118
2021-03-11,2333.5,2298,2364,2285.5,,,0.0157
2021-03-10,2297.5,2292.5,2303,2274,,,0.0022
2021-03-09,2292.5,2318,2318,2264.25,,,-0.011
2021-03-08,2318,2337,2351.5,2306.75,,,-0.0081
2021-03-07,2337,2326.25,2340.5,2323,,,0.0056
2021-03-05,2324,2322.5,2362.75,2315,,,-0.0004
2021-03-04,2325,2336,2372,2322,,,-0.0056
2021-03-03,2338,2358,2375.5,2326.5,,,-0.0085
2021-03-02,2358,2346.75,2373.5,2327,,,0.0048
2021-03-01,2346.75,2329.5,2379.25,2324.25,,,0.0074
2021-02-28,2329.5,2312.5,2333,2305,,,0.0106
2021-02-26,2305,2403,2434.5,2296.5,,,-0.0408
2021-02-25,2403,2441,2490,2386,,,-0.0156
2021-02-24,2441,2355.75,2448,2333.5,,,0.0361
2021-02-23,2356,2403.5,2412,2294,,,-0.0198
2021-02-22,2403.5,2424.75,2435.25,2380,,,-0.0093
2021-02-21,2426,2397.5,2426,2380.25,,,0.0195
2021-02-19,2379.5,2349.5,2379.5,2326,,,0.0128
2021-02-18,2349.5,2377,2394.5,2332.75,,,-0.0116
2021-02-17,2377,2372,2392,2358,,,0.0021
2021-02-16,2372,2391,2417.5,2356,,,-0.0079
2021-02-15,2391,2385.5,2411.5,2368.5,,,0.0023
2021-02-14,2385.5,2385,2388,2384,,,-0.0001
2021-02-12,2385.75,2355,2387.5,2338.5,,,0.0131
2021-02-11,2355,2360,2373.5,2337.5,,,-0.0021
2021-02-10,2360,2320,2387,2316,,,0.0172
2021-02-09,2320,2334.75,2351.75,2303.5,,,-0.0063
2021-02-08,2334.75,2344.75,2357.25,2322,,,-0.0042
2021-02-07,2344.5,2334.5,2347,2334.5,,,0.0002
2021-02-05,2344,2280,2344.5,2280,,,0.0281
2021-02-04,2280,2266,2293.5,2236.5,,,0.0062
2021-02-03,2266,2241,2282.5,2226.5,,,0.0112
2021-02-02,2241,2240.75,2273.25,2214.25,,,0
2021-02-01,2241,2211,2281.5,2208,,,0.0136
2021-01-31,2211,2219.75,2245,2211,,,-0.0083
2021-01-29,2229.5,2334,2361.5,2190.5,,,-0.0448
2021-01-28,2334,2305.5,2354,2276.5,,,0.0124
2021-01-27,2305.5,2324.5,2332.5,2304,,,-0.0082
2021-01-26,2324.5,2334,2350.5,2315,,,-0.0041
2021-01-25,2334,2361,2385.5,2326.25,,,-0.0113
2021-01-24,2360.75,2364,2368.5,2360.25,,,-0.0029
2021-01-22,2367.5,2373.5,2382,2351.5,,,-0.0025
2021-01-21,2373.5,2376,2414.5,2365.5,,,-0.0011
2021-01-20,2376,2355,2404,2348,,,0.0089
2021-01-19,2355,2376,2393,2353.5,,,-0.0088
2021-01-18,2376,2378,2408,2364,,,-0.0008
2021-01-17,2378,2390.5,2401.5,2378,,,-0.0054
2021-01-15,2391,2415.75,2465.5,2377.5,,,-0.0102
2021-01-14,2415.75,2396.5,2428,2374,,,0.0081
2021-01-13,2396.25,2391.5,2409,2378.25,,,0.002
2021-01-12,2391.5,2380,2405.5,2364.5,,,0.0048
2021-01-11,2380,2365.5,2405,2344.5,,,0.0066
2021-01-10,2364.5,2377,2385,2362.5,,,-0.0057
2021-01-08,2378,2428.5,2447.75,2340,,,-0.0208
2021-01-07,2428.5,2451,2465.25,2408.5,,,-0.0101
2021-01-06,2453.25,2476.5,2500.25,2406.5,,,-0.0094
2021-01-05,2476.5,2388,2535.5,2380,,,0.0364
2021-01-04,2389.5,2480,2480.5,2370,,,-0.0365
2021-01-03,2480,2463.75,2487.75,2459,,,0.01
2021-01-01,2455.5,2455.5,2455.5,2455.5,,,0
2020-12-31,2455.5,2372,2464.5,2365.25,,,0.0352
2020-12-30,2372,2338,2383.5,2334,,,0.0145
2020-12-29,2338,2352.75,2375,2323.75,,,-0.007
2020-12-28,2354.5,2342.5,2476.5,2340.25,,,0.0051
2020-12-27,2342.5,2340,2351,2335,,,-0.0013
2020-12-24,2345.5,2333.25,2353,2317,,,0.0058
2020-12-23,2332,2323,2349,2313.5,,,0.0039
2020-12-22,2323,2339,2356,2307.5,,,0
2020-12-21,2323,2371,2404.5,2297.25,,,-0.0173
2020-12-20,2364,2367.5,2368.25,2362,,,0.0002
2020-12-18,2363.5,2348.5,2398,2333.75,,,0.0064
2020-12-17,2348.5,2334,2366,2329.5,,,0.0062
2020-12-16,2334,2327.5,2357.5,2316,,,0.0028
2020-12-15,2327.5,2312,2368.5,2303.5,,,0.0067
2020-12-14,2312,2320.25,2341.5,2303.5,,,-0.0045
2020-12-13,2322.5,2321.25,2324.75,2321,,,0.0026
2020-12-11,2316.5,2333.75,2341,2316.5,,,-0.0072
2020-12-10,2333.25,2266.5,2371.25,2265.25,,,0.0296
2020-12-09,2266.25,2313.75,2319.25,2257.75,,,-0.0204
2020-12-08,2313.5,2328.25,2335,2313.5,,,-0.0089
2020-12-07,2334.25,2348,2374.75,2311.25,,,-0.0065
2020-12-06,2349.5,2360.25,2360.25,2349.5,,,-0.0023
2020-12-04,2355,2313.5,2355,2310.85,,,0.0171
2020-12-03,2315.45,2404.35,2419.6,2225.1,,,-0.0374
2020-12-02,2405.4,2408.5,2427.9,2381.25,,,-0.0013
2020-12-01,2408.55,2374.1,2432.55,2369.7,,,0.0143
2020-11-30,2374.6,2423.2,2425.3,2372.15,,,-0.0203
2020-11-29,2423.8,2423.85,2424.55,2419.55,,,0.0013
2020-11-27,2420.7,2385,2428.5,2350,,,0.015
2020-11-26,2385,2337.65,2390,2337.65,,,0.0202
2020-11-25,2337.7,2347.5,2349.1,2323,,,-0.0042
2020-11-24,2347.5,2350,2358,2319.45,,,-0.0011
2020-11-23,2350,2325.9,2359.2,2324.8,,,0.0113
2020-11-22,2323.7,2316.55,2327.8,2316.55,,,-0.0011
2020-11-20,2326.3,2326.2,2341.1,2317.4,,,0.0025
2020-11-19,2320.4,2332.55,2349,2273.35,,,-0.0058
2020-11-18,2334,2324.6,2379.2,2318.2,,,0.004
2020-11-17,2324.6,2336.65,2348.7,2310.6,,,-0.0046
2020-11-16,2335.25,2333.05,2362.6,2306.1,,,0.0002
2020-11-15,2334.8,2324.5,2338,2324.5,,,0.0041
2020-11-13,2325.2,2338.1,2358,2318.35,,,-0.0079
2020-11-12,2343.7,2320.1,2367,2320.1,,,0.0102
2020-11-11,2320.1,2472,2479.4,2310.4,,,-0.0614
2020-11-10,2472,2490.1,2504,2459.05,,,-0.0073
2020-11-09,2490.1,2487.4,2522.25,2439,,,-0.0059
2020-11-08,2504.9,2487.65,2508.8,2487.65,,,0.0047
2020-11-06,2493.3,2380.6,2512.9,2378,,,0.0473
2020-11-05,2380.6,2293.6,2437.1,2283.7,,,0.0379
2020-11-04,2293.6,2299.75,2321.75,2232.1,,,-0.0033
2020-11-03,2301.2,2227.7,2307.9,2223.9,,,0.033
2020-11-02,2227.7,2218,2270,2196,,,0.0044
2020-11-01,2218,2221.5,2225,2209.6,,,0.001
2020-10-30,2215.7,2211.3,2251.9,2184,,,0.002
2020-10-29,2211.3,2259,2282.4,2182,,,-0.0211
2020-10-28,2259,2340.2,2364.3,2213.45,,,-0.0343
2020-10-27,2339.2,2374.75,2395,2326.5,,,-0.0137
2020-10-26,2371.75,2390.85,2399.85,2368.2,,,-0.0093
2020-10-25,2393.95,2406.8,2406.9,2379,,,-0.0065
2020-10-23,2409.6,2392.1,2413.7,2378.15,,,0.0068
2020-10-22,2393.3,2411.7,2428.8,2365.25,,,-0.0076
2020-10-21,2411.7,2415.9,2429.9,2405.5,,,-0.001
2020-10-20,2414,2360.2,2427.15,2351.1,,,0.0228
2020-10-19,2360.15,2350,2367,2343.35,,,0.0043
2020-10-18,2350,2338.3,2351.35,2338.3,,,0.005
2020-10-16,2338.2,2365.5,2369,2331,,,-0.0113
2020-10-15,2365,2355.7,2374.2,2327.6,,,0.0039
2020-10-14,2355.7,2333.8,2377.9,2328.3,,,0.0107
2020-10-13,2330.8,2428.7,2442,2310.6,,,-0.0403
2020-10-12,2428.7,2458.6,2480,2410.9,,,-0.0122
2020-10-11,2458.6,2457.05,2467.4,2457.05,,,0
2020-10-09,2458.7,2397.2,2491.9,2395.5,,,0.0257
2020-10-08,2397.2,2374,2429.5,2366.2,,,0.0098
2020-10-07,2374,2358.6,2397.5,2358.6,,,0.0065
2020-10-06,2358.6,2372.9,2398.45,2350,,,-0.006
2020-10-05,2372.9,2322.5,2384.1,2303.2,,,0.0217
2020-10-04,2322.5,2314.2,2322.5,2314.2,,,0.0052
2020-10-02,2310.4,2333,2338.9,2302.6,,,-0.0097
2020-10-01,2333,2324,2349.9,2316.3,,,0.003
2020-09-30,2325.95,2329.8,2358.35,2308.8,,,-0.0017
2020-09-29,2329.8,2284.9,2336.6,2261.55,,,0.022
2020-09-28,2279.65,2231.4,2287.4,2216.2,,,0.0222
2020-09-27,2230.2,2223.25,2230.3,2219.9,,,0
2020-09-25,2230.2,2235.4,2246.8,2197.9,,,-0.0023
2020-09-24,2235.4,2227.5,2248,2193.1,,,0.0054
2020-09-23,2223.4,2239.7,2295.4,2191.2,,,-0.0073
2020-09-22,2239.7,2298.1,2316.8,2200,,,-0.0254
2020-09-21,2298.1,2372,2409.8,2251.6,,,-0.0312
2020-09-20,2372,2377.95,2377.95,2368.7,,,-0.0044
2020-09-18,2382.6,2349.1,2384,2322.9,,,0.0143
2020-09-17,2349.1,2413.9,2413.9,2310.4,,,-0.0268
2020-09-16,2413.9,2426.8,2433,2376.8,,,-0.0053
2020-09-15,2426.8,2327.6,2454.5,2327.6,,,0.0424
2020-09-14,2328.1,2347.9,2364.1,2316.9,,,-0.0075
2020-09-13,2345.6,2340.9,2347.9,2330,,,0.0035
2020-09-11,2337.5,2312.95,2359.7,2298.75,,,0.0094
2020-09-10,2315.8,2318.4,2352,2285,,,-0.0008
2020-09-09,2317.6,2290,2326,2270,,,0.0121
2020-09-08,2290,2323.8,2336.05,2253.4,,,-0.0145
2020-09-07,2323.8,2326.5,2348.5,2315.3,,,-0.0012
2020-09-06,2326.5,2317,2328.3,2316.95,,,0.0012
2020-09-04,2323.8,2330.5,2357,2293.6,,,-0.0035
2020-09-03,2331.9,2271.5,2413.35,2263.5,,,0.0268
2020-09-02,2271,2307.6,2307.6,2261.2,,,-0.0159
2020-09-01,2307.6,2273.9,2343.6,2266.4,,,0.0148
2020-08-31,2273.9,2233.7,2318.5,2224.4,,,0.018
2020-08-30,2233.7,2220.5,2234.2,2220.5,,,0.0186
2020-08-28,2193,2149.1,2201,2149.1,,,0.0204
2020-08-27,2149.1,2181,2225.8,2142.5,,,-0.0146
2020-08-26,2181,2171,2202.6,2144.65,,,0.0046
2020-08-25,2171,2174.7,2201.6,2134.65,,,0.0018
2020-08-24,2167.2,2173.7,2203.6,2152.15,,,-0.0057
2020-08-23,2179.7,2178.5,2180.5,2172.5,,,0.0004
2020-08-21,2178.8,2192,2217.75,2165.8,,,-0.0046
2020-08-20,2188.9,2168.7,2205.1,2150.8,,,0.012
2020-08-19,2163,2217.5,2217.5,2161.6,,,-0.0246
2020-08-18,2217.5,2186.3,2258.65,2164,,,0.0143
2020-08-17,2186.3,2162.6,2245.95,2151,,,0.011
2020-08-16,2162.6,2143.15,2162.6,2143.15,,,0.0105
2020-08-14,2140.1,2205.2,2206.3,2132.6,,,-0.0295
2020-08-13,2205.2,2176.8,2236.1,2150.7,,,0.013
2020-08-12,2176.8,2128.7,2211.55,2102,,,0.0226
2020-08-11,2128.7,2272.7,2285,2106.85,,,-0.062
2020-08-10,2269.3,2218,2350,2194.5,,,0.0231
2020-08-09,2218,2182.15,2218,2182.15,,,0.0091
2020-08-07,2197.9,2289.5,2289.5,2148.3,,,-0.0384
2020-08-06,2285.7,2227.6,2307.5,2217.6,,,0.0261
2020-08-05,2227.6,2180.8,2237.5,2156.3,,,0.0206
2020-08-04,2182.65,2140.5,2199.4,2125.7,,,0.0197
2020-08-03,2140.5,2115.8,2170,2108.5,,,0.0164
2020-08-02,2106,2127.5,2136.7,2101.3,,,-0.0127
2020-07-31,2133,2144.8,2189.7,2095,,,-0.0055
2020-07-30,2144.8,2227.6,2229.45,2079,,,-0.0403
2020-07-29,2234.9,2348,2362.9,2156.5,,,-0.0482
2020-07-28,2348,2407.1,2419.1,2308.9,,,-0.0246
2020-07-27,2407.1,2314,2420.2,2288,,,0.0405
2020-07-26,2313.35,2287,2316,2287,,,0.0058
2020-07-24,2300,2233,2308.15,2206.4,,,0.0301
2020-07-23,2232.8,2228.45,2244.15,2199.65,,,0.0036
2020-07-22,2224.9,2226.35,2235,2170,,,-0.0007
2020-07-21,2226.35,2095.1,2235,2095.1,,,0.0622
2020-07-20,2095.9,2055.2,2121.2,2045.5,,,0.0186
2020-07-19,2057.6,2053.75,2063.6,2053.75,,,0.0035
2020-07-17,2050.5,2024.9,2078.6,2003.45,,,0.0136
2020-07-16,2023,2002.3,2056,1990.7,,,0.0103
2020-07-15,2002.35,1993.25,2014.1,1974.35,,,0.0046
2020-07-14,1993.2,2010.2,2020,1959.2,,,-0.0085
2020-07-13,2010.2,1988.65,2090.75,1988.35,,,0.0108
2020-07-12,1988.7,1997,1998,1988.7,,,-0.0042
2020-07-10,1997,1976.1,1998.15,1953.75,,,0.0106
2020-07-09,1976.1,1940.1,2019.1,1936.8,,,0.0192
2020-07-08,1938.8,1941.7,1972.2,1923.1,,,-0.0023
2020-07-07,1943.3,1944.8,1953,1911.65,,,-0.0008
2020-07-06,1944.8,1930.5,1959.25,1921.3,,,0.0074
2020-07-05,1930.5,1931.05,1931.3,1920.7,,,-0.0018
2020-07-03,1933.9,1915.8,1947.9,1895.2,,,0.0094
2020-07-02,1915.8,1927.2,1938.15,1907.7,,,-0.0059
2020-07-01,1927.2,1948.9,1954.1,1915.3,,,-0.0111
2020-06-30,1948.9,1919.65,1974.1,1903.65,,,0.0165
2020-06-29,1917.2,1884.8,1936.9,1874.9,,,0.0172
2020-06-28,1884.8,1886,1893.8,1881.95,,,-0.0044
2020-06-26,1893.1,1867,1899,1840.95,,,0.014
2020-06-25,1867,1874.6,1894.65,1832.1,,,-0.0041
2020-06-24,1874.6,1946.1,1965,1865.7,,,-0.0367
2020-06-23,1946.1,1956.5,1959,1923.6,,,-0.0053
2020-06-22,1956.5,1897.45,1959.1,1896.5,,,0.037
2020-06-21,1886.7,1911.25,1916.4,1885.3,,,-0.0118
2020-06-19,1909.2,1909.1,1924.9,1886.9,,,-0.0025
2020-06-18,1914,1924.05,1956.8,1876.5,,,-0.0053
2020-06-17,1924.15,1935.6,1948.2,1898.3,,,-0.0084
2020-06-16,1940.4,1950,1973.6,1927.1,,,-0.0049
2020-06-15,1950,1920,1956.4,1889.5,,,0.0161
2020-06-14,1919.15,1929.7,1934.7,1919.15,,,-0.0046
2020-06-12,1928,1927,1963.1,1919.2,,,0.0005
2020-06-11,1927,1932.9,1968.3,1904.1,,,-0.0031
2020-06-10,1932.9,1978,1998.25,1915,,,-0.0163
2020-06-09,1965,2056.5,2056.5,1936.4,,,-0.0445
2020-06-08,2056.5,1971.5,2060.3,1926.2,,,0.0431
2020-06-07,1971.5,1967.5,1986.4,1959.3,,,0.0028
2020-06-05,1966,1940.4,1994.05,1916.4,,,0.0132
2020-06-04,1940.4,1959.9,1963.25,1832.2,,,-0.0099
2020-06-03,1959.9,1989,2000.9,1955.2,,,-0.0146
2020-06-02,1989,1985.1,2028,1965.3,,,0.002
2020-06-01,1985.1,1963.7,1995,1934.6,,,0.0109
2020-05-31,1963.7,1946.4,1963.7,1934.4,,,0.0056
2020-05-29,1952.7,1948.9,1981.15,1918.1,,,0.0013
2020-05-28,1950.2,1981.5,2008,1905.9,,,-0.0158
2020-05-27,1981.5,1970,2000,1893.5,,,0.0071
2020-05-26,1967.6,2000,2050,1961.35,,,-0.0162
2020-05-25,2000,1999.2,2015.1,1975,,,0.0004
2020-05-24,1999.2,2000.45,2004,1964.5,,,0.0091
2020-05-22,1981.2,2076,2076.8,1945.1,,,-0.0457
2020-05-21,2076,2150,2150.9,2037.4,,,-0.0344
2020-05-20,2150,2068.3,2168.8,2062.15,,,0.0387
2020-05-19,2069.8,2033.7,2152.8,1984.5,,,0.0178
2020-05-18,2033.7,1892.9,2070,1882,,,0.0744
2020-05-17,1892.9,1868.6,1892.9,1864.9,,,0.0124
2020-05-15,1869.8,1814.4,1878.1,1783.45,,,0.0305
2020-05-14,1814.4,1804.1,1814.4,1742.4,,,0.0066
2020-05-13,1802.55,1826.1,1839.6,1747.6,,,-0.0129
2020-05-12,1826.1,1873.3,1880.6,1815.9,,,-0.0252
2020-05-11,1873.3,1849.5,1914.5,1806,,,0.0129
2020-05-10,1849.4,1848.95,1854.05,1845.1,,,-0.0003
2020-05-08,1850,1870.6,1882.3,1803,,,-0.011
2020-05-07,1870.6,1761.5,1870.6,1761.5,,,0.0619
2020-05-06,1761.5,1778,1792.2,1735,,,-0.0093
2020-05-05,1778,1830.4,1837.1,1732,,,-0.0286
2020-05-04,1830.4,1874.9,1899.3,1810.5,,,-0.0212
2020-05-03,1870,1884.2,1884.2,1870,,,-0.0002
2020-05-01,1870.3,1951.2,1951.2,1870,,,-0.0415
2020-04-30,1951.2,1925.1,2075.6,1919.3,,,0.011
2020-04-29,1930,1898.1,1974.5,1888.1,,,0.0168
2020-04-28,1898.1,1911.1,1922.1,1862.5,,,-0.0068
2020-04-27,1911.1,1990.2,2023.1,1875,,,-0.0397
2020-04-26,1990.2,1980.3,2003.4,1980.3,,,0.0072
2020-04-24,1976,1939.4,2020,1939.4,,,0.0183
2020-04-23,1940.5,1891.1,2046.7,1868.7,,,0.0261
2020-04-22,1891.1,1905.4,1924.1,1854,,,0.0005
2020-04-21,1890.1,2122,2130.3,1765,,,-0.1091
2020-04-20,2121.65,2130,2159.2,2103.85,,,-0.0039
2020-04-19,2130,2106.5,2135,2105,,,0.0143
2020-04-17,2100,2130.5,2151.9,2100,,,-0.0071
2020-04-16,2115.1,2132.4,2184.15,2090,,,-0.0081
2020-04-15,2132.4,2157,2205.8,2101.8,,,-0.0114
2020-04-14,2157,2130.1,2255,2128.45,,,0.0011
2020-04-13,2154.6,2143,2220,2053.8,,,0.0049
2020-04-12,2144,2096.35,2169.5,2053.8,,,0.0273
2020-04-09,2087,2108.8,2115.35,2075,,,-0.0103
2020-04-08,2108.8,2100,2134.9,2072,,,0.0042
2020-04-07,2100,2090.2,2207.85,2057.6,,,-0.0032
2020-04-06,2106.8,2121.3,2137,2020,,,-0.0068
2020-04-05,2121.3,2107.45,2121.3,2102.05,,,0.0016
2020-04-03,2118,2141.3,2187,2048.3,,,-0.0109
2020-04-02,2141.3,2173.5,2235,2039.9,,,-0.0123
2020-04-01,2168,2237.2,2288,2110.5,,,-0.0309
2020-03-31,2237.2,2217,2368,2166,,,0.0091
2020-03-30,2217,2182.6,2224,2105.3,,,0.0158
2020-03-29,2182.6,2146.75,2185,2135.3,,,0.0174
2020-03-27,2145.3,2188,2270,2101.45,,,-0.0195
2020-03-26,2188,2233,2300,2106.5,,,-0.0202
2020-03-25,2233,1853.5,2319.9,1811.9,,,0.2047
2020-03-24,1853.5,1655.1,1878,1655.1,,,0.1125
2020-03-23,1666,1510.8,1675,1483.3,,,0.1232
2020-03-22,1483.3,1529.3,1567.8,1483.3,,,-0.0222
2020-03-20,1517,1522.4,1624.9,1467.4,,,-0.0035
2020-03-19,1522.4,1509.5,1596.7,1370,,,0.0143
2020-03-18,1501,1496.5,1548.5,1410.8,,,0.0108
2020-03-17,1485,1499.9,1650,1370,,,-0.0099
2020-03-16,1499.9,1620,1759.3,1355.1,,,-0.0741
2020-03-15,1620,1637.5,1644,1581,,,-0.0229
2020-03-13,1658,1759.8,1952.9,1466,,,-0.0578
2020-03-12,1759.8,2213,2218.05,1560,,,-0.2048
2020-03-11,2213.05,2325.6,2333.2,2210.3,,,-0.0484
2020-03-10,2325.6,2399,2431.3,2304.8,,,-0.0306
2020-03-09,2399,2389,2416.4,2250,,,0.0042
2020-03-08,2389,2465.05,2478.1,2381,,,-0.0297
2020-03-06,2462.2,2453.3,2550,2378.3,,,0.0036
2020-03-05,2453.3,2455.6,2471.8,2371,,,-0.0009
2020-03-04,2455.45,2397.5,2471.8,2322.1,,,0.0242
2020-03-03,2397.4,2448.45,2465.5,2357.2,,,-0.0208
2020-03-02,2448.45,2437.95,2576.9,2391.5,,,0.0043
2020-03-01,2438,2504.65,2508.5,2432.3,,,-0.0248
2020-02-28,2500,2781.2,2781.2,2387.3,,,-0.1011
2020-02-27,2781.2,2706.9,2789.1,2640,,,0.0286
2020-02-26,2704,2597.8,2713,2582.6,,,0.0409
2020-02-25,2597.8,2529.7,2619.7,2525.75,,,0.0269
2020-02-24,2529.7,2613.8,2622.1,2485.9,,,-0.0322
2020-02-21,2614,2620,2634,2576.95,,,-0.0003
2020-02-20,2614.9,2659.7,2674.2,2545.7,,,-0.0168
2020-02-19,2659.55,2539.65,2755.9,2539.4,,,0.047
2020-02-18,2540.15,2424.65,2550,2414.5,,,0.0476
2020-02-17,2424.65,2336.4,2434.95,2334.15,,,0.0378
2020-02-16,2336.4,2336,2344.15,2327.4,,,0.0005
2020-02-14,2335.2,2342.2,2370.85,2311.75,,,-0.003
2020-02-13,2342.2,2312.3,2356,2302.7,,,0.0129
2020-02-12,2312.3,2267.5,2329.6,2241,,,0.0198
2020-02-11,2267.5,2265,2272.1,2215,,,0.0011
2020-02-10,2265,2216,2278.7,2215.4,,,0.0221
2020-02-09,2216,2202.95,2231.5,2202.95,,,0.0015
2020-02-07,2212.7,2237.05,2243.7,2171.3,,,-0.0109
2020-02-06,2237.05,2336.8,2366.2,2215.9,,,-0.0427
2020-02-05,2336.8,2338.05,2400,2318.1,,,-0.0013
2020-02-04,2339.8,2234.1,2345.55,2227.1,,,0.0473
2020-02-03,2234.1,2214.1,2244.7,2190.5,,,0.0097
2020-02-02,2212.6,2222.7,2222.7,2202.3,,,-0.0021
2020-01-31,2217.35,2240.1,2257,2215.4,,,-0.0103
2020-01-30,2240.35,2227,2254.4,2179,,,0.006
2020-01-29,2227,2180.45,2233.8,2174,,,0.0215
