Date,Price,Open,High,Low,Vol.,Vol.,Change %
2021-08-23,23.656,22.985,23.705,22.925,57.34,57340,0.0235
2021-08-20,23.112,23.21,23.3,22.835,55.72,55720,-0.0051
2021-08-19,23.23,23.5,23.515,23.08,51.43,51430,-0.0082
2021-08-18,23.422,23.66,23.83,23.265,46.29,46290,-0.01
2021-08-17,23.659,23.84,23.955,23.565,42.59,42590,-0.0055
2021-08-16,23.791,23.675,23.89,23.38,42.36,42360,0.0005
2021-08-13,23.779,23.155,23.83,23.13,53.76,53760,0.0287
2021-08-12,23.116,23.515,23.53,22.97,66.98,66980,-0.0158
2021-08-11,23.488,23.325,23.565,23.19,70.05,70050,0.0041
2021-08-10,23.392,23.45,23.675,23.22,62.93,62930,0.0053
2021-08-09,23.269,24.34,24.38,22.295,118.53,118530,-0.0435
2021-08-06,24.326,25.195,25.23,24.205,113.95,113950,-0.0382
2021-08-05,25.292,25.425,25.565,25.115,42.43,42430,-0.0066
2021-08-04,25.461,25.59,26.09,25.375,72.93,72930,-0.0047
2021-08-03,25.582,25.47,25.665,25.27,45.85,45850,0.0003
2021-08-02,25.575,25.625,25.675,25.345,52.01,52010,0.0011
2021-07-30,25.547,25.6,25.685,25.395,43.33,43330,-0.0091
2021-07-29,25.782,25.015,25.875,25,70.55,70550,0.0364
2021-07-28,24.877,24.73,25.06,24.655,54.85,54850,0.0092
2021-07-27,24.649,25.255,25.32,24.515,80.91,80910,-0.0264
2021-07-26,25.318,25.27,25.51,25.175,40.29,40290,0.0034
2021-07-23,25.233,25.48,25.535,25.05,39.88,39880,-0.0058
2021-07-22,25.381,25.33,25.515,25.06,48.08,48080,0.005
2021-07-21,25.255,24.975,25.365,24.79,50.53,50530,0.0104
2021-07-20,24.995,25.24,25.315,24.84,64.68,64680,-0.0059
2021-07-19,25.144,25.7,25.805,25.035,86.39,86390,-0.0252
2021-07-16,25.795,26.43,26.55,25.64,78.28,78280,-0.0227
2021-07-15,26.394,26.325,26.49,26.245,35.26,35260,0.0047
2021-07-14,26.271,26.055,26.575,26.01,65.1,65100,0.005
2021-07-13,26.14,26.32,26.44,26.005,50.73,50730,-0.0038
2021-07-12,26.239,26.185,26.375,25.93,43.37,43370,0.0002
2021-07-09,26.234,26.005,26.3,25.82,45.5,45500,0.0095
2021-07-08,25.987,26.265,26.31,25.875,59.52,59520,-0.0054
2021-07-07,26.129,26.265,26.545,26.06,50.06,50060,-0.0017
2021-07-05,26.174,26.64,26.91,26.1,80.5,80500,-0.0123
2021-07-02,26.501,26.145,26.7,26.1,57.34,57340,0.0154
2021-07-01,26.1,26.25,26.525,26.045,54.77,54770,-0.0036
2021-06-30,26.194,25.875,26.275,25.8,44.64,44640,0.0113
2021-06-29,25.901,26.235,26.235,25.58,75.84,75840,-0.0123
2021-06-28,26.223,26.19,26.295,25.845,42.31,42310,0.0052
2021-06-25,26.087,26.01,26.38,25.97,49.17,49170,0.0014
2021-06-24,26.05,25.935,26.245,25.865,53.06,53060,-0.0023
2021-06-23,26.111,25.835,26.37,25.8,66.1,66100,0.0098
2021-06-22,25.857,25.995,26.085,25.735,54.12,54120,-0.0065
2021-06-21,26.025,25.865,26.135,25.58,66.36,66360,0.0022
2021-06-18,25.969,25.95,26.555,25.77,88.18,88180,0.0044
2021-06-17,25.856,27.005,27.32,25.82,156.97,156970,-0.0703
2021-06-16,27.812,27.795,27.97,26.7,74.31,74310,0.0043
2021-06-15,27.693,28,28.03,27.485,63.84,63840,-0.0123
2021-06-14,28.039,28.095,28.16,27.565,61.12,61120,-0.0038
2021-06-11,28.146,28.145,28.445,28.025,75.34,75340,0.0041
2021-06-10,28.031,27.905,28.18,27.475,82.06,82060,0.001
2021-06-09,28.002,27.735,28.145,27.62,64.18,64180,0.0098
2021-06-08,27.731,28.025,28.12,27.61,70.19,70190,-0.0102
2021-06-07,28.018,27.91,28.085,27.595,63.09,63090,0.0044
2021-06-04,27.896,27.53,27.98,27.31,76.8,76800,0.0152
2021-06-03,27.477,28.295,28.37,27.09,106.48,106480,-0.0258
2021-06-02,28.204,27.995,28.32,27.765,53.89,53890,0.0036
2021-05-31,28.102,28.06,28.71,27.93,108.88,108880,0.0031
2021-05-28,28.014,27.98,28.095,27.48,66.46,66460,0.0026
2021-05-27,27.94,27.765,27.995,27.575,56.81,56810,0.0023
2021-05-26,27.877,28.105,28.34,27.685,65.97,65970,-0.0064
2021-05-25,28.056,27.88,28.16,27.545,69.31,69310,0.0054
2021-05-24,27.905,27.69,28.015,27.55,51.12,51120,0.0152
2021-05-21,27.486,27.87,28.195,27.265,78.64,78640,-0.0207
2021-05-20,28.067,27.84,28.125,27.49,55.96,55960,0.0015
2021-05-19,28.025,28.3,28.365,27.425,109.07,109070,-0.0109
2021-05-18,28.333,28.325,28.9,28.12,77.21,77210,0.0021
2021-05-17,28.274,27.515,28.435,27.44,86.8,86800,0.0332
2021-05-14,27.365,27.19,27.595,26.92,58.61,58610,0.0113
2021-05-13,27.059,27.095,27.33,26.78,63.63,63630,-0.0068
2021-05-12,27.244,27.76,27.83,27.03,77.86,77860,-0.0153
2021-05-11,27.667,27.4,27.78,27.18,62.13,62130,0.0064
2021-05-10,27.492,27.68,28.005,27.32,65.17,65170,0.0005
2021-05-07,27.477,27.45,27.8,27.23,80.78,80780,0
2021-05-06,27.477,26.59,27.585,26.245,90.93,90930,0.036
2021-05-05,26.522,26.595,26.71,26.165,40.71,40710,-0.0014
2021-05-04,26.558,27.015,27.24,26.16,76.95,76950,-0.0149
2021-05-03,26.96,25.99,27.115,25.85,77.32,77320,0.042
2021-04-30,25.873,26.17,26.275,25.855,55.51,55510,-0.0081
2021-04-29,26.085,26.3,26.58,25.745,81.33,81330,0
2021-04-28,26.085,26.325,26.345,25.84,62.06,62060,-0.0123
2021-04-27,26.41,26.275,26.515,26.1,65.27,65270,0.0077
2021-04-26,26.209,26.045,26.28,25.895,59.86,59860,0.0051
2021-04-23,26.075,26.195,26.47,25.89,63.84,63840,-0.004
2021-04-22,26.18,26.65,26.67,26.025,84.13,84130,-0.0147
2021-04-21,26.57,25.88,26.73,25.795,94.21,94210,0.0283
2021-04-20,25.84,25.875,26.15,25.725,70.92,70920,0.0001
2021-04-19,25.837,26.055,26.28,25.67,68.09,68090,-0.0103
2021-04-16,26.105,25.94,26.38,25.795,58.5,58500,0.0054
2021-04-15,25.964,25.48,26.07,25.38,72.56,72560,0.0172
2021-04-14,25.524,25.405,25.59,25.235,56.47,56470,0.0039
2021-04-13,25.426,24.83,25.54,24.68,77.44,77440,0.0225
2021-04-12,24.867,25.3,25.33,24.725,65.06,65060,-0.0181
2021-04-09,25.325,25.53,25.555,25.01,60.53,60530,-0.0102
2021-04-08,25.585,25.21,25.675,25.02,65.65,65650,0.0134
2021-04-07,25.247,25.21,25.33,24.895,44.35,44350,0.0008
2021-04-06,25.227,24.905,25.355,24.795,53.64,53640,0.018
2021-04-05,24.78,25.05,25.14,24.66,39.25,39250,-0.0067
2021-04-01,24.948,24.46,25.045,24.27,63.17,63170,0.017
2021-03-31,24.532,24.045,24.565,23.74,65.79,65790,0.0164
2021-03-30,24.137,24.725,24.77,23.88,72.66,72660,-0.0256
2021-03-29,24.771,25.105,25.15,24.48,52.99,52990,-0.0137
2021-03-26,25.114,25.15,25.335,24.92,42.08,42080,0.0027
2021-03-25,25.047,25.17,25.255,24.435,86.47,86470,-0.0073
2021-03-24,25.231,25.12,25.43,25.02,42.91,42910,0.0002
2021-03-23,25.227,25.85,25.915,25.05,63.34,63340,-0.021
2021-03-22,25.769,26.34,26.35,25.45,62.03,62030,-0.021
2021-03-19,26.321,26.15,26.4,25.925,51.79,51790,-0.0011
2021-03-18,26.351,26.4,26.74,25.875,76.4,76400,0.0112
2021-03-17,26.058,26.005,26.615,25.805,55.13,55130,0.0021
2021-03-16,26.003,26.34,26.405,25.885,47.61,47610,-0.0108
2021-03-15,26.288,26.07,26.39,25.845,48.44,48440,0.0145
2021-03-12,25.911,26.195,26.235,25.425,56.88,56880,-0.0108
2021-03-11,26.193,26.315,26.545,25.885,55.08,55080,0.0024
2021-03-10,26.13,26.025,26.315,25.61,53.39,53390,-0.002
2021-03-09,26.183,25.17,26.22,25.09,69.61,69610,0.0362
2021-03-08,25.269,25.4,25.965,24.97,61.34,61340,-0.0007
2021-03-05,25.287,25.385,25.505,24.845,79.26,79260,-0.0068
2021-03-04,25.461,26.175,26.385,25.08,95,95000,-0.0351
2021-03-03,26.387,26.86,26.915,25.875,82.46,82460,-0.0183
2021-03-02,26.879,26.63,26.985,25.82,82.14,82140,0.0075
2021-03-01,26.678,26.7,27.175,26.51,71.64,71640,0.009
2021-02-26,26.44,27.53,27.65,26.16,116.75,116750,-0.045
2021-02-25,27.685,28.08,28.345,27.345,109.69,109690,-0.0062
2021-02-24,27.859,27.715,28.08,27.365,73.5,73500,0.0062
2021-02-23,27.688,28.25,28.425,27.285,104.38,104380,-0.0141
2021-02-22,28.085,27.555,28.345,27.33,106.24,106240,0.0305
2021-02-19,27.254,27.11,27.71,26.105,96.26,96260,0.0065
2021-02-18,27.078,27.465,27.595,26.905,84.3,84300,-0.0087
2021-02-17,27.315,27.31,27.49,26.915,73.03,73030,-0.0004
2021-02-15,27.325,27.49,28.075,26.87,129.34,129340,-0.0001
2021-02-12,27.328,27.02,27.5,26.91,53.47,53470,0.0104
2021-02-11,27.047,27.095,27.35,26.75,62.16,62160,-0.0011
2021-02-10,27.078,27.35,27.595,26.88,71.17,71170,-0.0118
2021-02-09,27.402,27.37,27.875,27.13,81.81,81810,-0.0063
2021-02-08,27.576,27.2,27.7,26.93,84.38,84380,0.0206
2021-02-05,27.019,26.42,27.105,26.255,90.32,90320,0.0299
2021-02-04,26.234,26.96,27.015,25.935,104.91,104910,-0.0244
2021-02-03,26.889,26.735,27.26,26.545,93.58,93580,0.0184
2021-02-02,26.402,29.095,29.15,26.35,208.63,208630,-0.1025
2021-02-01,29.418,28.425,30.35,28.155,325.63,325630,0.093
2021-01-29,26.914,26.625,27.77,26.15,187.56,187560,0.0383
2021-01-28,25.922,25.33,27.1,24.895,190.87,190870,0.021
2021-01-27,25.389,25.53,25.545,24.715,96.67,96670,-0.0058
2021-01-26,25.538,25.395,25.72,25.23,52.74,52740,0.0021
2021-01-25,25.484,25.535,25.835,25.205,73.17,73170,-0.0028
2021-01-22,25.556,26.025,26.045,25.05,75.21,75210,-0.0115
2021-01-21,25.854,25.91,26.13,25.7,59.5,59500,0.0034
2021-01-20,25.766,25.29,25.96,25.06,80.82,80820,0.0176
2021-01-18,25.32,24.835,25.48,24.04,108.9,108900,0.0183
2021-01-15,24.866,25.61,25.865,24.61,106.18,106180,-0.0363
2021-01-14,25.802,25.29,25.99,25.095,84.24,84240,0.009
2021-01-13,25.572,25.655,25.785,25.17,58.51,58510,0.0054
2021-01-12,25.435,25.015,25.745,25,65.92,65920,0.006
2021-01-11,25.284,25.47,25.595,24.365,106,106000,0.0263
2021-01-08,24.637,27.28,27.335,24.53,186.37,186370,-0.0963
2021-01-07,27.261,27.41,27.495,27.02,69.49,69490,0.0081
2021-01-06,27.042,27.72,28.105,26.7,129.36,129360,-0.0216
2021-01-05,27.64,27.355,27.85,27.15,67.46,67460,0.0101
2021-01-04,27.364,26.77,27.76,26.73,113.76,113760,0.036
2020-12-31,26.412,26.835,26.88,26.345,39.62,39620,-0.0061
2020-12-30,26.573,26.325,26.835,26.26,47.68,47680,0.0136
2020-12-29,26.217,26.45,26.77,26.075,64.31,64310,-0.0121
2020-12-28,26.539,26.13,26.98,26,81.41,81410,0.0244
2020-12-24,25.908,25.74,26.08,25.535,35.14,35140,-0.0005
2020-12-23,25.921,25.315,25.96,25.185,65.5,65500,0.0151
2020-12-22,25.535,26.42,26.815,25.225,108.02,108020,-0.032
2020-12-21,26.379,26.11,27.635,25.12,133.74,133740,0.0133
2020-12-18,26.033,26.255,26.35,25.865,70.35,70350,-0.0057
2020-12-17,26.181,25.5,26.305,25.335,97.95,97950,0.0451
2020-12-16,25.052,24.645,25.64,24.575,97.98,97980,0.0166
2020-12-15,24.644,23.965,24.7,23.94,62.4,62400,0.0248
2020-12-14,24.047,24.14,24.365,23.755,55.68,55680,-0.0019
2020-12-11,24.092,24.135,24.245,23.69,50.25,50250,-0.0001
2020-12-10,24.094,24.055,24.43,23.825,58.69,58690,0.0043
2020-12-09,23.99,24.735,24.755,23.695,84.5,84500,-0.0302
2020-12-08,24.736,24.655,25.015,24.55,58.83,58830,-0.0023
2020-12-07,24.794,24.31,24.94,23.63,83.05,83050,0.0223
2020-12-04,24.253,24.195,24.585,24.065,68.53,68530,0.0048
2020-12-03,24.137,24.22,24.42,23.85,73.44,73440,0.0024
2020-12-02,24.08,24.13,24.455,23.68,76.79,76790,-0.0004
2020-12-01,24.09,22.7,24.18,22.665,89.39,89390,0.0663
2020-11-30,22.593,22.78,22.83,21.96,95.29,95290,-0.002
2020-11-26,22.639,23.485,23.575,22.4,94.53,94530,-0.0309
2020-11-25,23.362,23.29,23.545,23.115,57.05,57050,0.0027
2020-11-24,23.3,23.63,23.65,22.935,106.07,106070,-0.0141
2020-11-23,23.633,24.225,24.455,23.46,106.43,106430,-0.03
2020-11-20,24.363,24.115,24.6,23.955,76.35,76350,0.0131
2020-11-19,24.048,24.38,24.425,23.67,94.81,94810,-0.0164
2020-11-18,24.448,24.565,24.78,24.235,82.57,82570,-0.0082
2020-11-17,24.651,24.88,24.9,24.435,57.85,57850,-0.0061
2020-11-16,24.802,24.8,25.155,24.255,81.63,81630,0.0011
2020-11-13,24.775,24.365,24.9,24.215,60.87,60870,0.0193
2020-11-12,24.306,24.36,24.475,24.09,62.74,62740,0.0016
2020-11-11,24.267,24.305,24.51,23.81,76.99,76990,-0.008
2020-11-10,24.462,24.18,24.58,23.95,87.44,87440,0.0321
2020-11-09,23.701,25.86,26.135,23.6,168.83,168830,-0.0764
2020-11-06,25.662,25.45,25.975,25.01,114.86,114860,0.0187
2020-11-05,25.191,23.98,25.54,23.955,107.65,107650,0.0543
2020-11-04,23.893,24.29,24.62,23.26,101.89,101890,-0.0181
2020-11-03,24.334,24.17,24.485,23.975,60.02,60020,0.0125
2020-11-02,24.033,23.635,24.26,23.46,74.9,74900,0.0164
2020-10-30,23.646,23.35,23.91,23.23,80.57,80570,0.0122
2020-10-29,23.36,23.44,23.65,22.625,102.57,102570,0
2020-10-28,23.359,24.495,24.675,23.06,131.77,131770,-0.0493
2020-10-27,24.57,24.385,24.76,24.265,52.48,52480,0.0061
2020-10-26,24.42,24.75,24.765,24.145,68.93,68930,-0.0103
2020-10-23,24.675,24.835,24.98,24.5,52.73,52730,-0.0014
2020-10-22,24.709,25.18,25.225,24.46,74.44,74440,-0.0211
2020-10-21,25.241,24.795,25.425,24.775,77.69,77690,0.0104
2020-10-20,24.98,24.485,25.06,24.405,57.37,57370,0.0114
2020-10-19,24.698,24.29,25.12,24.215,63.7,63700,0.012
2020-10-16,24.405,24.43,24.66,24.185,50.59,50590,0.0075
2020-10-15,24.224,24.37,24.44,23.65,72.42,72420,-0.007
2020-10-14,24.395,24.24,24.725,23.93,63.47,63470,0.011
2020-10-13,24.129,25.24,25.31,24.015,94.21,94210,-0.0452
2020-10-12,25.271,25.28,25.71,24.905,70.14,70140,0.0065
2020-10-09,25.108,23.97,25.33,23.965,74.75,74750,0.0516
2020-10-08,23.876,23.925,24.355,23.775,46.73,46730,-0.0008
2020-10-07,23.896,23.16,24.12,23.09,59.07,59070,-0.001
2020-10-06,23.921,24.52,24.65,22.965,72.23,72230,-0.026
2020-10-05,24.56,24.075,24.675,23.805,50.31,50310,0.0221
2020-10-02,24.029,23.9,24.355,23.58,66.34,66340,-0.0093
2020-10-01,24.254,23.355,24.32,23.325,71.45,71450,0.0323
2020-09-30,23.494,24.505,24.505,23.235,90.77,90770,-0.0389
2020-09-29,24.445,23.805,24.545,23.51,79.19,79190,0.0356
2020-09-28,23.604,22.995,23.86,22.61,78.58,78580,0.0221
2020-09-25,23.093,23.24,23.415,22.52,92.92,92920,-0.0044
2020-09-24,23.196,22.875,23.44,21.81,159.01,159010,0.0039
2020-09-23,23.105,24.525,24.62,22.725,151.99,151990,-0.0578
2020-09-22,24.523,24.785,25.3,23.91,109.44,109440,0.0056
2020-09-21,24.387,27.005,27.13,23.78,180.81,180810,-0.1011
2020-09-18,27.129,27.285,27.58,26.87,53.09,53090,0.0011
2020-09-17,27.1,27.345,27.4,26.405,95.31,95310,-0.0137
2020-09-16,27.476,27.35,27.705,27.055,63.7,63700,0.0004
2020-09-15,27.464,27.38,27.865,27.195,60.45,60450,0.004
2020-09-14,27.355,26.91,27.545,26.85,53.42,53420,0.0185
2020-09-11,26.857,27.035,27.24,26.725,60.57,60570,-0.0159
2020-09-10,27.291,27.185,27.755,26.865,86.96,86960,0.0077
2020-09-09,27.083,26.905,27.325,26.565,60.07,60070,0.0034
2020-09-07,26.991,27.04,27.385,25.985,139.9,139900,0.0104
2020-09-04,26.712,26.765,27.245,26.455,114.6,114600,-0.0061
2020-09-03,26.875,27.635,27.89,26.63,125.57,125570,-0.019
2020-09-02,27.395,28.385,28.54,27.275,126.39,126390,-0.0436
2020-09-01,28.645,28.43,29.235,27.835,115.76,115760,0.0018
2020-08-31,28.594,27.83,28.65,27.79,91.97,91970,0.0289
2020-08-28,27.79,27.265,27.99,27.05,103.77,103770,0.0283
2020-08-27,27.025,27.645,28.035,26.565,131.42,131420,-0.0154
2020-08-26,27.449,26.61,27.665,26.155,137.13,137130,0.0448
2020-08-25,26.273,26.655,26.855,26.13,100.45,100450,-0.0126
2020-08-24,26.607,26.89,27.34,26.33,122.35,122350,-0.0047
2020-08-21,26.732,27.375,27.635,26.095,160.04,160040,-0.0153
2020-08-20,27.147,26.77,27.63,26.65,153.75,153750,-0.0071
2020-08-19,27.34,27.855,28.13,26.53,212.26,212260,-0.0262
2020-08-18,28.075,27.62,28.605,27.19,213.36,213360,0.0147
2020-08-17,27.667,26.67,27.71,25.915,164.74,164740,0.0605
2020-08-14,26.089,27.62,27.885,25.78,223.22,223220,-0.0588
2020-08-13,27.718,25.63,27.855,25.355,245.9,245900,0.0669
2020-08-12,25.979,24.9,26.355,23.58,241.93,241930,-0.0027
2020-08-11,26.049,29.235,29.44,24.48,355.28,355280,-0.1098
2020-08-10,29.261,28.525,29.53,27.96,242.86,242860,0.0625
2020-08-07,27.54,29.025,29.915,27.43,283.92,283920,-0.0303
2020-08-06,28.4,27.105,29.2,26.935,236.12,236120,0.0562
2020-08-05,26.89,26.29,27.25,25.64,212.52,212520,0.0331
2020-08-04,26.028,24.49,26.26,24.24,157.04,157040,0.066
2020-08-03,24.417,24.68,25.275,24.16,78.82,78820,0.0083
2020-07-31,24.216,23.625,24.67,23.41,139.82,139820,0.0366
2020-07-30,23.362,24.45,24.58,23,154.86,154860,-0.0394
2020-07-29,24.321,24.58,25.12,23.435,138.9,138900,0.0009
2020-07-28,24.3,24.7,26.275,22.46,253.67,253670,-0.0082
2020-07-27,24.501,22.97,24.82,22.94,188.89,188890,0.0723
2020-07-24,22.85,22.835,23.185,22.58,111.99,111990,-0.006
2020-07-23,22.988,23.405,23.67,22.475,182.28,182280,-0.0067
2020-07-22,23.144,21.7,23.42,21.68,202.39,202390,0.0736
2020-07-21,21.557,20.34,21.725,20.315,142.78,142780,0.0676
2020-07-20,20.192,19.765,20.34,19.655,80.32,80320,0.0217
2020-07-17,19.764,19.535,19.79,19.355,56.42,56420,0.0098
2020-07-16,19.573,19.82,19.87,19.475,54.37,54370,-0.0095
2020-07-15,19.761,19.645,19.845,19.525,58.39,58390,0.0118
2020-07-14,19.53,19.455,19.685,19.24,73.78,73780,-0.013
2020-07-13,19.788,19.08,19.81,19.08,85.99,85990,0.0386
2020-07-10,19.053,19.025,19.195,18.91,62.08,62080,0.0048
2020-07-09,18.962,19.15,19.445,18.83,102.76,102760,-0.0104
2020-07-08,19.161,18.625,19.215,18.585,84.23,84230,0.0247
2020-07-07,18.699,18.585,18.72,18.235,71.67,71670,0.0063
2020-07-03,18.582,18.27,18.78,18.23,63.13,63130,0.0142
2020-07-02,18.322,18.285,18.4,17.995,49.86,49860,0.0057
2020-07-01,18.218,18.58,18.85,18.095,86.82,86820,-0.0225
2020-06-30,18.637,18.095,18.655,18.02,75.09,75090,0.0317
2020-06-29,18.064,18.11,18.285,17.935,50.25,50250,-0.0057
2020-06-26,18.168,18.075,18.255,17.68,37.22,37220,0.0153
2020-06-25,17.895,17.575,17.94,17.5,46.32,46320,0.0127
2020-06-24,17.67,18.1,18.255,17.425,71.47,71470,-0.0218
2020-06-23,18.063,17.805,18.14,17.73,75.91,75910,0.009
2020-06-22,17.902,17.92,18.19,17.785,75.21,75210,0.0031
2020-06-19,17.847,17.49,18.03,17.47,64.57,64570,0.0194
2020-06-18,17.508,17.705,17.92,17.4,47.76,47760,-0.015
2020-06-17,17.775,17.63,17.815,17.515,43.1,43100,0.007
2020-06-16,17.652,17.52,17.79,17.465,65.04,65040,0.0145
2020-06-15,17.399,17.56,17.63,17.015,75.74,75740,-0.0047
2020-06-12,17.482,17.755,17.87,17.47,60.63,60630,-0.0228
2020-06-11,17.889,18.335,18.39,17.6,90.45,90450,0.0052
2020-06-10,17.796,17.74,18.405,17.685,88.22,88220,0.0001
2020-06-09,17.794,17.945,17.99,17.685,54.9,54900,-0.0055
2020-06-08,17.893,17.545,17.98,17.495,61.18,61180,0.0237
2020-06-05,17.479,18.02,18.05,17.375,87.12,87120,-0.0322
2020-06-04,18.061,17.965,18.13,17.785,56.56,56560,0.0057
2020-06-03,17.958,18.395,18.405,17.675,72.24,72240,-0.0165
2020-06-02,18.26,18.85,18.9,18.115,78.44,78440,-0.0301
2020-06-01,18.827,18.635,18.95,18.455,62.65,62650,0.0177
2020-05-29,18.499,17.92,18.55,17.81,64.04,64040,0.0296
2020-05-28,17.967,17.8,18.11,17.685,61.04,61040,0.0118
2020-05-27,17.757,17.56,17.86,17.225,65.07,65070,0.0092
2020-05-25,17.595,17.69,18.04,17.37,77.62,77620,-0.0055
2020-05-22,17.693,17.435,17.77,17.19,51.24,51240,0.0189
2020-05-21,17.364,18.055,18.06,17.26,74.68,74680,-0.037
2020-05-20,18.031,17.875,18.165,17.755,62.49,62490,0.0073
2020-05-19,17.901,17.37,18.01,17.34,66.69,66690,0.0248
2020-05-18,17.468,17.225,17.985,17.125,91.02,91020,0.0233
2020-05-15,17.07,16.185,17.15,16.155,80.68,80680,0.0566
2020-05-14,16.156,15.755,16.225,15.66,52.22,52220,0.0309
2020-05-13,15.671,15.625,15.91,15.545,42.56,42560,-0.0024
2020-05-12,15.709,15.7,15.88,15.525,35.61,35610,0.0018
2020-05-11,15.68,15.755,15.92,15.51,37.38,37380,-0.0062
2020-05-08,15.778,15.625,15.98,15.505,58.81,58810,0.0121
2020-05-07,15.59,14.92,15.695,14.92,49.27,49270,0.0383
2020-05-06,15.015,15.115,15.39,14.84,38.73,38730,-0.0063
2020-05-05,15.11,14.845,15.2,14.76,32.04,32040,0.0212
2020-05-04,14.796,15.075,15.225,14.76,37.06,37060,-0.0095
2020-05-01,14.938,15.075,15.15,14.82,32.19,32190,-0.0023
2020-04-30,14.973,15.53,15.94,14.85,66.67,66670,-0.0223
2020-04-29,15.315,15.33,15.605,15.235,42.1,42100,0.0095
2020-04-28,15.171,15.295,15.33,14.94,28.28,28280,-0.0026
2020-04-27,15.21,15.32,15.445,15.105,30.55,30550,-0.0035
2020-04-24,15.263,15.375,15.55,15.09,39.19,39190,-0.0061
2020-04-23,15.357,15.28,15.72,15.205,47.87,47870,0.0014
2020-04-22,15.335,14.96,15.365,14.775,42.94,42940,0.0309
2020-04-21,14.876,15.535,15.56,14.56,68.55,68550,-0.0473
2020-04-20,15.614,15.285,15.69,15.215,34.45,34450,0.0209
2020-04-17,15.295,15.75,15.8,15.195,41.18,41180,-0.0209
2020-04-16,15.622,15.65,15.915,15.43,43.47,43470,0.0075
2020-04-15,15.505,16.06,16.08,15.48,51.17,51170,-0.0387
2020-04-14,16.13,15.655,16.3,15.655,63.63,63630,0.0382
2020-04-13,15.537,15.875,15.975,15.385,50.16,50160,-0.0321
2020-04-09,16.053,15.215,16.09,15.175,64.32,64320,0.0558
2020-04-08,15.205,15.305,15.445,15.11,43.34,43340,-0.0193
2020-04-07,15.504,15.65,15.785,15.265,0.07,70,0.0205
2020-04-06,15.193,14.655,15.26,14.645,0.09,90,0.0465
2020-04-03,14.518,14.68,14.75,14.54,0.06,60,-0.0109
2020-04-02,14.678,14.585,14.585,14.575,0,,0.0478
2020-04-01,14.008,14.175,14.175,14.175,0,,-0.0121
2020-03-31,14.18,14.105,14.34,14.105,0.01,10,0.0017
2020-03-30,14.156,14.156,14.156,14.156,58.9,58900,-0.026
2020-03-27,14.534,14.66,14.84,14.345,54.39,54390,-0.0097
2020-03-26,14.676,14.77,14.98,14.4,52.83,52830,-0.0132
2020-03-25,14.873,14.415,14.93,14.205,78.77,78770,0.0432
2020-03-24,14.257,13.32,14.435,13.22,109.94,109940,0.0751
2020-03-23,13.261,12.615,13.33,12.29,74.9,74900,0.0707
2020-03-20,12.385,12.125,13.095,12.005,81.76,81760,0.0207
2020-03-19,12.134,11.975,12.33,11.76,77.37,77370,0.0308
2020-03-18,11.772,12.61,12.905,11.64,122.77,122770,-0.0579
2020-03-17,12.495,12.86,13.23,12.11,111.38,111380,-0.025
2020-03-16,12.816,15.1,15.245,11.77,148.46,148460,-0.1161
2020-03-13,14.5,15.825,15.89,14.425,162.45,162450,-0.094
2020-03-12,16.005,16.72,16.91,15.505,147.26,147260,-0.046
2020-03-11,16.776,16.875,17.11,16.66,56.85,56850,-0.0106
2020-03-10,16.955,17.02,17.2,16.79,76.9,76900,-0.0058
2020-03-09,17.054,17.49,17.615,16.55,128.27,128270,-0.0121
2020-03-06,17.263,17.45,17.575,17.015,94.55,94550,-0.0075
2020-03-05,17.393,17.23,17.465,17.15,53.48,53480,0.0085
2020-03-04,17.246,17.205,17.335,17.075,67.25,67250,0.0034
2020-03-03,17.188,16.665,17.48,16.665,114.57,114570,0.0268
2020-03-02,16.739,16.5,17.06,16.445,104.98,104980,0.0171
2020-02-28,16.457,17.76,17.885,16.4,221.54,221540,-0.0721
2020-02-27,17.735,17.945,18.16,17.63,122.38,122380,-0.0078
2020-02-26,17.874,18.035,18.205,17.785,1.16,1160,-0.0195
2020-02-25,18.229,18.665,18.665,17.91,1.23,1230,-0.0367
2020-02-24,18.923,18.675,18.96,18.585,1,1000,0.0185
2020-02-21,18.579,18.44,18.665,18.415,0.99,990,0.0115
2020-02-20,18.367,18.415,18.455,18.255,0.86,860,0.0004
2020-02-19,18.359,18.2,18.455,18.2,0.45,450,0.0092
2020-02-18,18.192,17.76,18.24,17.76,0.56,560,0.0023
2020-02-17,18.15,17.725,18.215,17.67,129.96,129960,0.0211
2020-02-14,17.775,17.675,17.825,17.675,0.04,40,0.0065
2020-02-13,17.66,17.575,17.715,17.575,0.09,90,0.007
2020-02-12,17.537,17.62,17.62,17.48,0.15,150,-0.0057
2020-02-11,17.638,17.77,17.77,17.595,0.04,40,-0.0105
2020-02-10,17.826,17.765,17.855,17.725,0.07,70,0.0052
2020-02-07,17.733,17.77,17.83,17.725,0.04,40,-0.0069
2020-02-06,17.857,17.635,17.905,17.635,0.07,70,0.0121
2020-02-05,17.643,17.585,17.7,17.56,0.04,40,0.0024
2020-02-04,17.6,17.745,17.755,17.585,0.08,80,-0.0063
2020-02-03,17.712,18.135,18.135,17.64,0.05,50,-0.0188
2020-01-31,18.052,18.07,18.07,18.07,0.02,20,0.0011
2020-01-30,18.032,18.032,18.032,18.032,96.96,96960,0.0312
