Date,Price,Open,High,Low,Vol.,Change %
2021-10-06,18072,18100,18090,18100,9510,-0.0027
2021-10-05,18121,17845,17850,17810,12240,0.011
2021-10-04,17924,18125,18100,18125,13300,-0.0026
2021-10-01,17971,18100,18080,18100,11970,0.002
2021-09-30,17936,18170,18100,18100,19540,-0.0221
2021-09-29,18342,18600,18555,18555,21270,-0.012
2021-09-28,18564,18610,18585,18600,17460,-0.0202
2021-09-27,18946,18900,18910,18870,15600,-0.0227
2021-09-24,19387,19150,19100,19125,14900,0.0019
2021-09-23,19351,19250,19230,19235,17480,0.0068
2021-09-22,19221,19060,19045,19050,20230,0.0208
2021-09-21,18830,18930,18910,18920,17550,-0.0119
2021-09-20,19056,19050,19025,19050,18170,-0.0156
2021-09-17,19358,20000,19975,20000,28100,-0.0022
2021-09-16,19401,19550,19475,19485,22030,-0.0307
2021-09-15,20016,19840,19825,19840,24770,0.02
2021-09-14,19623,19600,19600,19600,18560,-0.0052
2021-09-13,19726,19880,19850,19880,25920,-0.0327
2021-09-10,20392,20425,20350,20375,28900,0.01
2021-09-09,20190,20155,20150,20155,30940,0.0242
2021-09-08,19713,19740,19705,19705,18000,0.0106
2021-09-07,19506,19550,19525,19550,15740,-0.0075
2021-09-06,19654,19620,19610,19620,14500,-0.0068
2021-09-03,19789,19432.5,19942.5,19292.5,22030,0.0167
2021-09-02,19464,19375,19562.5,19157.5,18240,0.0068
2021-09-01,19332,19580,19617.5,19252.5,20760,-0.011
2021-08-31,19547,19582.5,19807.5,19455,34720,0.0282
2021-08-27,19011,18810,19055,18632.5,19100,0.0127
2021-08-26,18772,19202.5,19247.5,18735,18090,-0.0208
2021-08-25,19170,19042.5,19282.5,18970,16860,0.005
2021-08-24,19074,18865,19247.5,18800,16550,0.0096
2021-08-23,18893,18457.5,19032.5,18447.5,17920,0.0233
2021-08-20,18463,18410,18682.5,18365,19560,0.0042
2021-08-19,18385,18920,18957.5,18345,32370,-0.0266
2021-08-18,18887,19207.5,19362.5,18840,23100,-0.0159
2021-08-17,19193,19557.5,19692.5,19092.5,23180,-0.0162
2021-08-16,19510,19640,19692.5,19465,11190,-0.0074
2021-08-13,19656,19645,19757.5,19540,17360,-0.0011
2021-08-12,19678,19347.5,19765,19342.5,24340,0.016
2021-08-11,19368,18870,19467.5,18677.5,20080,0.022
2021-08-10,18952,18607.5,18977.5,18597.5,19600,0.0178
2021-08-09,18620,19152.5,19175,18537.5,20930,-0.0309
2021-08-06,19214,19380,19567.5,19170,13630,-0.0132
2021-08-05,19472,19262.5,19557.5,19150,18990,0.0119
2021-08-04,19243,19360,19475,19212.5,14340,-0.0075
2021-08-03,19388,19475,19500,19130,21170,-0.0066
2021-08-02,19516,19547.5,19757.5,19325,17800,-0.0018
2021-07-30,19552,19880,19957.5,19415,24620,-0.0143
2021-07-29,19835,19560,19907.5,19552.5,20870,0.0149
2021-07-28,19543,19360,19782.5,19360,15940,0.0096
2021-07-27,19357,19680,19792.5,19220,23070,-0.0183
2021-07-26,19717,19477.5,19777.5,19390,17090,0.0178
2021-07-23,19372,18862.5,19497.5,18842.5,16630,0.0238
2021-07-22,18922,18617.5,18952.5,18520,18680,0.0184
2021-07-21,18580,18675,18687.5,18277.5,13760,-0.0056
2021-07-20,18684,18430,18692.5,18402.5,20250,0.012
